year,fips,area_name,state,studio_rent,one_bed_rent,two_bed_rent,three_bed_rent,four_bed_rent
,2501129650,"Franklin County, MA HUD Nonmetro FMR Area",25.0,886,972,1245,1653,1781
,2501135180,"Franklin County, MA HUD Nonmetro FMR Area",25.0,886,972,1245,1653,1781
,2501135285,"Franklin County, MA HUD Nonmetro FMR Area",25.0,886,972,1245,1653,1781
,2501142040,"Franklin County, MA HUD Nonmetro FMR Area",25.0,886,972,1245,1653,1781
,2501142285,"Franklin County, MA HUD Nonmetro FMR Area",25.0,886,972,1245,1653,1781
,2501145490,"Franklin County, MA HUD Nonmetro FMR Area",25.0,886,972,1245,1653,1781
,2501147835,"Franklin County, MA HUD Nonmetro FMR Area",25.0,886,972,1245,1653,1781
,2501151265,"Franklin County, MA HUD Nonmetro FMR Area",25.0,886,972,1245,1653,1781
,2501158335,"Franklin County, MA HUD Nonmetro FMR Area",25.0,886,972,1245,1653,1781
,2501161135,"Franklin County, MA HUD Nonmetro FMR Area",25.0,886,972,1245,1653,1781
,2501161905,"Franklin County, MA HUD Nonmetro FMR Area",25.0,886,972,1245,1653,1781
,2501168400,"Franklin County, MA HUD Nonmetro FMR Area",25.0,886,972,1245,1653,1781
,2501173265,"Franklin County, MA HUD Nonmetro FMR Area",25.0,886,972,1245,1653,1781
,2501174525,"Franklin County, MA HUD Nonmetro FMR Area",25.0,886,972,1245,1653,1781
,2501179110,"Franklin County, MA HUD Nonmetro FMR Area",25.0,886,972,1245,1653,1781
,2501300840,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501306085,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501308470,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501313485,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501313660,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501319645,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501326675,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501328075,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501330665,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501330840,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501336300,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501337175,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501342145,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501342530,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501352144,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501358650,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501365825,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501367000,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501370045,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501372390,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501376030,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501377890,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501379740,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501501370,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501504825,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501513590,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501516040,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501519370,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501526290,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501526535,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501527690,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501529265,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501531785,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501540990,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501546330,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501552560,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501554030,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501562745,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501564145,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501572880,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501576380,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501579915,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501582175,"Springfield, MA MSA",25.0,745,891,1129,1404,1648
,2501700380,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501701605,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501701955,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501702130,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501703005,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501704615,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501705070,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501705805,"Lowell, MA HUD Metro FMR Area",25.0,1067,1193,1547,1924,2098
,2501707350,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501709840,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501711000,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501711525,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501713135,"Lowell, MA HUD Metro FMR Area",25.0,1067,1193,1547,1924,2098
,2501715060,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501717475,"Lowell, MA HUD Metro FMR Area",25.0,1067,1193,1547,1924,2098
,2501717825,"Lowell, MA HUD Metro FMR Area",25.0,1067,1193,1547,1924,2098
,2501721990,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501724960,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501727480,"Lowell, MA HUD Metro FMR Area",25.0,1067,1193,1547,1924,2098
,2501730700,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501731085,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501731540,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501735215,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501735425,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501735950,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501737000,"Lowell, MA HUD Metro FMR Area",25.0,1067,1193,1547,1924,2098
,2501737875,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501738715,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501739625,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501739835,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501740115,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501743895,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501745560,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501748955,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501752805,"Lowell, MA HUD Metro FMR Area",25.0,1067,1193,1547,1924,2098
,2501756130,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501761380,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501761590,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501762535,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501767665,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501768050,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501768260,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501769415,"Lowell, MA HUD Metro FMR Area",25.0,1067,1193,1547,1924,2098
,2501770360,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501771025,"Lowell, MA HUD Metro FMR Area",25.0,1067,1193,1547,1924,2098
,2501772215,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501772600,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501773440,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501773790,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501776135,"Lowell, MA HUD Metro FMR Area",25.0,1067,1193,1547,1924,2098
,2501777255,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501780230,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501780510,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501781035,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2501943790,"Nantucket County, MA",25.0,1335,1761,2023,2733,2743
,2502102935,"Brockton, MA HUD Metro FMR Area",25.0,1029,1184,1560,1971,2292
,2502104930,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502107740,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502109175,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502111315,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502114640,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502116495,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502117405,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502124820,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502125172,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502130455,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502139765,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502139975,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502141515,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502141690,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502144105,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502146050,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502150250,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502154100,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502155745,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502156000,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502160785,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502167945,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502172495,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502174175,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502178690,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502178972,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502182315,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502300170,"Brockton, MA HUD Metro FMR Area",25.0,1029,1184,1560,1971,2292
,2502308130,"Brockton, MA HUD Metro FMR Area",25.0,1029,1184,1560,1971,2292
,2502309000,"Brockton, MA HUD Metro FMR Area",25.0,1029,1184,1560,1971,2292
,2502311665,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502317895,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502318455,"Brockton, MA HUD Metro FMR Area",25.0,1029,1184,1560,1971,2292
,2502327795,"Brockton, MA HUD Metro FMR Area",25.0,1029,1184,1560,1971,2292
,2502328285,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502328495,"Brockton, MA HUD Metro FMR Area",25.0,1029,1184,1560,1971,2292
,2502330210,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502331645,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502333220,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502333920,"Brockton, MA HUD Metro FMR Area",25.0,1029,1184,1560,1971,2292
,2502338540,"Brockton, MA HUD Metro FMR Area",25.0,1029,1184,1560,1971,2292
,2502338855,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502339450,"Brockton, MA HUD Metro FMR Area",25.0,1029,1184,1560,1971,2292
,2502340850,"Brockton, MA HUD Metro FMR Area",25.0,1029,1184,1560,1971,2292
,2502350145,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502352630,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502354310,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502354415,"Brockton, MA HUD Metro FMR Area",25.0,1029,1184,1560,1971,2292
,2502357600,"Brockton, MA HUD Metro FMR Area",25.0,1029,1184,1560,1971,2292
,2502357775,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502360330,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502372985,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502375260,"Brockton, MA HUD Metro FMR Area",25.0,1029,1184,1560,1971,2292
,2502379530,"Brockton, MA HUD Metro FMR Area",25.0,1029,1184,1560,1971,2292
,2502507000,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502513205,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502556585,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502581005,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1742,1924,2336,2906,3168
,2502701885,"Fitchburg-Leominster, MA HUD Metro FMR Area",25.0,807,812,1070,1346,1569
,2502702480,"Western Worcester County, MA HUD Metro FMR Area",25.0,736,741,976,1319,1324
,2502702760,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502703740,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502705490,"Eastern Worcester County, MA HUD Metro FMR Area",25.0,866,961,1266,1575,1993
,2502706015,"Eastern Worcester County, MA HUD Metro FMR Area",25.0,866,961,1266,1575,1993
,2502706365,"Eastern Worcester County, MA HUD Metro FMR Area",25.0,866,961,1266,1575,1993
,2502707525,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502709105,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502712715,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502714395,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502717300,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502717685,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502718560,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502723875,"Fitchburg-Leominster, MA HUD Metro FMR Area",25.0,807,812,1070,1346,1569
,2502725485,"Fitchburg-Leominster, MA HUD Metro FMR Area",25.0,807,812,1070,1346,1569
,2502726430,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502728740,"Western Worcester County, MA HUD Metro FMR Area",25.0,736,741,976,1319,1324
,2502728950,"Eastern Worcester County, MA HUD Metro FMR Area",25.0,866,961,1266,1575,1993
,2502730560,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502730945,"Eastern Worcester County, MA HUD Metro FMR Area",25.0,866,961,1266,1575,1993
,2502731435,"Western Worcester County, MA HUD Metro FMR Area",25.0,736,741,976,1319,1324
,2502734165,"Eastern Worcester County, MA HUD Metro FMR Area",25.0,866,961,1266,1575,1993
,2502734795,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502735075,"Fitchburg-Leominster, MA HUD Metro FMR Area",25.0,807,812,1070,1346,1569
,2502737420,"Fitchburg-Leominster, MA HUD Metro FMR Area",25.0,807,812,1070,1346,1569
,2502740255,"Eastern Worcester County, MA HUD Metro FMR Area",25.0,866,961,1266,1575,1993
,2502741165,"Eastern Worcester County, MA HUD Metro FMR Area",25.0,866,961,1266,1575,1993
,2502741340,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502741585,"Eastern Worcester County, MA HUD Metro FMR Area",25.0,866,961,1266,1575,1993
,2502745105,"Western Worcester County, MA HUD Metro FMR Area",25.0,736,741,976,1319,1324
,2502746820,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502746925,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502747135,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502750670,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502751825,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502752420,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502753120,"Western Worcester County, MA HUD Metro FMR Area",25.0,736,741,976,1319,1324
,2502753225,"Western Worcester County, MA HUD Metro FMR Area",25.0,736,741,976,1319,1324
,2502755395,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502758580,"Western Worcester County, MA HUD Metro FMR Area",25.0,736,741,976,1319,1324
,2502758825,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502761800,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502763165,"Eastern Worcester County, MA HUD Metro FMR Area",25.0,866,961,1266,1575,1993
,2502763345,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502766105,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502767385,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502768155,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502768610,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502769275,"Fitchburg-Leominster, MA HUD Metro FMR Area",25.0,807,812,1070,1346,1569
,2502771480,"Eastern Worcester County, MA HUD Metro FMR Area",25.0,866,961,1266,1575,1993
,2502771620,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502773090,"Western Worcester County, MA HUD Metro FMR Area",25.0,736,741,976,1319,1324
,2502773895,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502775015,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502775155,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502775400,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2502777010,"Fitchburg-Leominster, MA HUD Metro FMR Area",25.0,807,812,1070,1346,1569
,2502780405,"Fitchburg-Leominster, MA HUD Metro FMR Area",25.0,807,812,1070,1346,1569
,2502782000,"Worcester, MA HUD Metro FMR Area",25.0,1063,1134,1450,1804,1966
,2600199999,"Alcona County, MI",26.0,629,644,734,985,1040
,2600399999,"Alger County, MI",26.0,503,591,734,913,1040
,2600599999,"Allegan County, MI",26.0,666,670,856,1128,1205
,2600799999,"Alpena County, MI",26.0,503,606,734,1037,1074
,2600999999,"Antrim County, MI",26.0,484,634,734,1014,1165
,2601199999,"Arenac County, MI",26.0,497,588,734,985,1182
,2601399999,"Baraga County, MI",26.0,534,557,734,913,1040
,2601599999,"Barry County, MI HUD Metro FMR Area",26.0,646,690,848,1116,1221
,2601799999,"Bay City, MI MSA",26.0,512,589,776,1020,1064
,2601999999,"Benzie County, MI",26.0,594,658,867,1078,1205
,2602199999,"Niles-Benton Harbor, MI MSA",26.0,615,619,801,1034,1196
,2602399999,"Branch County, MI",26.0,589,625,792,995,1074
